,0
3476,0.0
3477,0.0
3478,0.0
3479,0.0
3480,0.00031673667
3481,0.00031673667
3482,0.00031673667
3483,0.0
3484,0.003484095
3485,0.06809832
3486,72.302475
3487,300.5625
3488,537.49567
3489,741.613
3490,868.321
3491,909.533
3492,859.1772
3493,710.354
3494,363.84183
3495,438.93033
3496,227.10434
3497,33.851524
3498,0.0
3499,0.0
3500,0.0
3501,0.00063347165
3502,0.0
3503,0.0
3504,0.00063347333
3505,0.00031673667
3506,0.001266945
3507,0.00063347333
3508,0.002850625
3509,0.12004302
3510,77.51279
3511,310.29883
3512,537.856
3513,755.9905
3514,794.14014
3515,588.212
3516,819.0045
3517,878.8408
3518,456.89868
3519,288.58215
3520,124.061615
3521,17.266266
3522,0.0
3523,0.0
3524,0.0
3525,0.0
3526,0.00031673667
3527,0.00031673667
3528,0.00031673667
3529,0.055745468
3530,0.038958546
3531,0.006334715
3532,0.00031673667
3533,0.32687223
3534,52.058804
3535,255.34633
3536,545.3295
3537,741.286
3538,880.6487
3539,953.47217
3540,873.38983
3541,857.55133
3542,527.69617
3543,417.9685
3544,251.26733
3545,32.567154
3546,0.0
3547,0.0
3548,0.0
3549,0.00031673667
3550,0.0
3551,0.00063347333
3552,0.00031673667
3553,0.00031673667
3554,0.00063347333
3555,0.00095021
3556,0.002850625
3557,0.1317622
3558,79.82583
3559,309.578
3560,547.603
3561,745.09314
3562,882.52264
3563,947.90436
3564,932.9085
3565,849.95667
3566,689.0283
3567,487.42767
3568,242.34833
3569,32.43474
3570,0.0
3571,0.0
3572,0.0
3573,0.0
3574,0.00063347333
3575,0.00158368
3576,0.00095020834
3577,0.0012669467
3578,0.0
3579,0.00063347333
3580,0.00031673667
3581,0.28284603
3582,69.20182
3583,307.24
3584,488.95184
3585,639.14014
3586,894.9813
3587,945.5397
3588,936.68964
3589,848.44336
3590,694.1307
3591,482.86334
3592,241.87216
3593,35.069324
3594,0.0
3595,0.0
3596,0.00031673667
3597,0.00031673667
3598,0.0
3599,0.0
3600,0.0
3601,0.00063347165
3602,0.0022171533
3603,0.002850625
3604,0.007601672
3605,0.34967673
3606,89.064095
3607,319.16968
3608,509.1795
3609,755.1503
3610,804.55835
3611,823.6505
3612,756.5183
3613,752.79065
3614,636.4427
3615,410.28467
3616,237.50433
3617,43.541126
3618,0.0
3619,0.00031673667
3620,0.00031673667
3621,0.0
3622,0.00031673667
3623,0.00063347333
3624,0.00031673667
3625,0.001266945
3626,0.00031673667
3627,0.00063347165
3628,0.0015836833
3629,0.26099077
3630,79.8156
3631,338.15717
3632,471.9045
3633,684.769
3634,745.15186
3635,875.1335
3636,797.43884
3637,642.1752
3638,377.58215
3639,455.2195
3640,225.25285
3641,14.894214
3642,0.016153542
3643,0.022804996
3644,0.0015836817
3645,0.0019004183
3646,0.00095021
3647,0.00031673667
3648,0.0
3649,0.00095020834
3650,0.0031673633
3651,0.00063347333
3652,0.0038008317
3653,0.17832223
3654,82.90426
3655,322.20435
3656,559.04083
3657,761.98364
3658,889.8665
3659,918.2585
3660,876.0517
3661,786.329
3662,664.68036
3663,416.483
3664,227.226
3665,30.169779
3666,0.0
3667,0.0
3668,0.0
3669,0.0
3670,0.00031673667
3671,0.0
3672,0.00031673667
3673,0.00031673667
3674,0.00095021
3675,0.00031673667
3676,0.017420487
3677,1.1022425
3678,66.15552
3679,243.52617
3680,487.31067
3681,603.42786
3682,977.7158
3683,844.20215
3684,667.60516
3685,700.6152
3686,331.31967
3687,383.668
3688,155.29883
3689,11.232426
3690,0.0
3691,0.0
3692,0.0
3693,0.00158368
3694,0.03357397
3695,0.1609019
3696,0.067781545
3697,0.094387464
3698,0.062080268
3699,0.051627982
3700,0.045293353
3701,0.4868229
3702,37.56587
3703,208.99677
3704,372.75317
3705,666.8512
3706,845.9205
3707,904.0413
3708,851.021
3709,762.8875
3710,692.9265
3711,429.8585
3712,215.32333
3713,24.185043
3714,0.00095020834
3715,0.0
3716,0.00063347333
3717,0.00031673667
3718,0.0
3719,0.00095020834
3720,0.14633207
3721,0.055745516
3722,0.1216266
3723,0.02882292
3724,0.00031673667
3725,0.5118459
3726,56.410435
3727,97.46637
3728,273.55783
3729,596.44916
3730,711.448
3731,679.4302
3732,700.94366
3733,552.761
3734,692.85815
3735,390.891
3736,187.77483
3737,22.14367
3738,0.00063347333
3739,0.0
3740,0.00063347333
3741,0.00063347333
3742,0.0
3743,0.07284924
3744,0.069681905
3745,0.053845227
3746,0.00031673667
3747,0.0
3748,0.00031673667
3749,0.4019379
3750,93.11883
3751,299.36682
3752,425.70532
3753,324.88165
3754,904.4038
3755,968.0985
3756,959.05914
3757,868.16565
3758,708.74066
3759,490.69217
3760,248.3005
3761,36.293938
3762,0.0
3763,0.0
3764,0.0
3765,0.0
3766,0.0
3767,0.0
3768,0.00063347333
3769,0.00158368
3770,0.001266945
3771,0.096604496
3772,0.19574283
3773,0.65786165
3774,59.867325
3775,285.16718
3776,616.04865
3777,766.65686
3778,858.22784
3779,776.56635
3780,896.6492
3781,788.7555
3782,567.9478
3783,502.598
3784,250.25667
3785,38.13756
3786,0.0
3787,0.0
3788,0.0
3789,0.0
3790,0.00031673667
3791,0.0
3792,0.006017995
3793,0.04814382
3794,0.055428673
3795,0.015203336
3796,0.0044343034
3797,0.6746482
3798,36.835175
3799,288.63452
3800,454.72284
3801,618.0085
3802,567.6327
3803,740.611
3804,696.71234
3805,869.8765
3806,587.88086
3807,421.10184
3808,173.09901
3809,27.89623
3810,0.0
3811,0.0
3812,0.00031673667
3813,0.00031673667
3814,0.0
3815,0.00031673667
3816,0.00031673667
3817,0.00095020834
3818,0.0022171533
3819,0.0015836817
3820,0.16058524
3821,0.63157123
3822,73.16203
3823,252.14317
3824,413.50284
3825,714.7837
3826,892.97314
3827,945.49835
3828,930.62085
3829,839.413
3830,676.92834
3831,461.31235
3832,219.33867
3833,29.312672
3834,0.0
3835,0.0
3836,0.0
3837,0.0
3838,0.0
3839,0.0
3840,0.0
3841,0.0
3842,0.00095021
3843,0.00063347165
3844,0.001266945
3845,0.6049668
3846,82.93927
3847,304.90683
3848,541.44
3849,741.1952
3850,875.5365
3851,937.5313
3852,918.314
3853,826.577
3854,628.6252
3855,487.7735
3856,180.05966
3857,31.236546
3858,0.0
3859,0.0
3860,0.0
3861,0.00031673667
3862,0.00095020834
3863,0.001900415
3864,0.0
3865,0.0
3866,0.0
3867,0.0
3868,0.0
3869,0.69048536
3870,76.35049
3871,309.7745
3872,549.833
3873,749.7005
3874,888.2605
3875,947.38464
3876,932.976
3877,701.3437
3878,743.2338
3879,306.65134
3880,111.88015
3881,17.774622
3882,0.0
3883,0.0
3884,0.0
3885,0.0
3886,0.0
3887,0.0
3888,0.0015836833
3889,0.060179863
3890,0.013302921
3891,0.00063347333
3892,0.00031673667
3893,0.93912446
3894,97.34987
3895,333.56067
3896,574.3798
3897,632.4565
3898,724.88635
3899,913.7057
3900,971.8492
3901,840.07367
3902,714.9058
3903,477.78717
3904,180.4775
3905,25.558098
3906,0.00031673667
3907,0.00031673667
3908,0.00063347165
3909,0.00665145
3910,0.03895855
3911,0.013302921
3912,0.0776002
3913,0.054161917
3914,0.11085774
3915,0.1048397
3916,0.016153535
3917,0.6014818
3918,34.907185
3919,133.4249
3920,238.45334
3921,311.5
3922,498.8575
3923,650.7132
3924,589.58264
3925,573.29486
3926,567.64264
3927,340.21667
3928,186.19366
3929,20.73133
3930,0.029773192
3931,0.067464784
3932,0.020271113
3933,0.17927267
3934,0.115291886
3935,0.118775986
3936,0.0937539
3937,0.06303037
3938,0.13049527
3939,0.07760035
3940,0.14063083
3941,0.6505759
3942,41.114594
3943,188.60567
3944,353.67166
3945,442.652
3946,553.3223
3947,584.3282
3948,649.44165
3949,452.37067
3950,322.67532
3951,230.07866
3952,105.80798
3953,18.967756
3954,0.014253124
3955,0.052261483
3956,0.03452421
3957,0.042125843
3958,0.009818825
3959,0.120993
3960,0.12479393
3961,0.061130084
3962,0.070948996
3963,0.03610793
3964,0.07981756
3965,0.98093134
3966,60.09852
3967,226.2165
3968,181.821
3969,447.88882
3970,670.2887
3971,692.9792
3972,744.1928
3973,695.8363
3974,657.6142
3975,424.05182
3976,163.7932
3977,32.665024
3978,0.0
3979,0.0
3980,0.0
3981,0.0
3982,0.0
3983,0.00095021
3984,0.00063347333
3985,0.0
3986,0.0019004167
3987,0.015520067
3988,0.11054108
3989,1.1237816
3990,100.25972
3991,314.9605
3992,553.6562
3993,656.1718
3994,816.0527
3995,1001.08466
3996,962.20764
3997,890.0308
3998,700.353
3999,482.28833
4000,232.46793
4001,15.718994
4002,0.0
4003,0.0
4004,0.0
4005,0.00031673667
4006,0.0
4007,0.00095020834
4008,0.0
4009,0.00031673667
4010,0.00031673667
4011,0.00095021
4012,0.0
4013,1.8012811
4014,112.8544
4015,364.58734
4016,571.3832
4017,800.60864
4018,932.669
4019,985.0857
4020,977.31616
4021,902.9118
4022,646.6847
4023,360.5685
4024,215.65184
4025,20.3557
4026,0.00063347333
4027,0.0
4028,0.0
4029,0.0
4030,0.0
4031,0.00031673667
4032,0.00063347333
4033,0.00031673667
4034,0.00031673667
4035,0.00063347333
4036,0.0034840934
4037,1.981186
4038,114.224014
4039,356.83316
4040,601.16583
4041,800.27435
4042,932.25214
4043,989.27716
4044,974.0992
4045,807.2985
4046,750.199
4047,393.5845
4048,119.95885
4049,14.104909
4050,0.00031673667
4051,0.00063347333
4052,0.00031673667
4053,0.00063347333
4054,0.00031673667
4055,0.0
4056,0.0
4057,0.00095020834
4058,0.00095021
4059,0.00031673667
4060,0.0019004167
4061,1.8310542
4062,110.239265
4063,357.85165
4064,602.52435
4065,803.66064
4066,935.8463
4067,991.37415
4068,966.0765
4069,875.2532
4070,696.05536
4071,458.0455
4072,237.80434
4073,32.05121
4074,0.0
4075,0.00031673667
4076,0.00031673667
4077,0.0
4078,0.0012669433
4079,0.00063347333
4080,0.0012669467
4081,0.00063347333
4082,0.0015836817
4083,0.0
4084,0.0025338884
4085,2.0822191
4086,91.59447
4087,265.951
4088,529.4372
4089,814.1335
4090,927.41315
4091,995.0753
4092,969.43835
4093,882.20435
4094,677.81366
4095,319.6115
4096,252.1605
4097,43.86927
4098,0.0
4099,0.001266945
4100,0.00031673667
4101,0.001266945
4102,0.014253116
4103,0.0015836817
4104,0.03547445
4105,0.036107916
4106,0.12099318
4107,0.08868613
4108,0.07633337
4109,2.7999554
4110,90.0012
4111,220.44783
4112,406.772
4113,685.0625
4114,842.98535
4115,582.3385
4116,863.776
4117,787.157
4118,555.499
4119,299.505
4120,198.1435
4121,39.90906
4122,0.00063347333
4123,0.00095020834
4124,0.001266945
4125,0.030723361
4126,0.0015836833
4127,0.00538451
4128,0.01076903
4129,0.046876892
4130,0.014886598
4131,0.030723486
4132,0.00570125
4133,2.806918
4134,126.21422
4135,376.39484
4136,466.48932
4137,519.657
4138,640.3205
4139,830.867
4140,771.854
4141,597.735
4142,402.33566
4143,330.15967
4144,152.40521
4145,17.628284
4146,0.01171923
4147,0.0012669433
4148,0.00031673667
4149,0.00063347333
4150,0.00095020834
4151,0.0019004183
4152,0.0012669467
4153,0.00031673667
4154,0.015203336
4155,0.02248827
4156,0.20492816
4157,2.0549865
4158,83.78185
4159,162.41766
4160,429.9705
4161,506.63135
4162,609.2662
4163,997.8745
4164,1043.0667
4165,870.2398
4166,681.5618
4167,450.7025
4168,177.05348
4169,27.230473
4170,0.00063347165
4171,0.00031673667
4172,0.0019004167
4173,0.0012669433
4174,0.001266945
4175,0.0028506266
4176,0.08108439
4177,0.039275296
4178,0.13112873
4179,0.08108456
4180,0.0
4181,4.8948464
4182,139.78339
4183,392.38232
4184,632.72516
4185,843.81836
4186,941.2087
4187,900.3002
4188,776.409
4189,871.7002
4190,642.085
4191,347.7025
4192,267.14465
4193,14.345941
4194,0.0
4195,0.0
4196,0.00031673667
4197,0.00031673667
4198,0.0012669467
4199,0.019320907
4200,0.13081212
4201,0.0836183
4202,0.057329234
4203,0.031040134
4204,0.011719237
4205,2.2621348
4206,140.7634
4207,395.44016
4208,635.02936
4209,734.7443
4210,749.4583
4211,1014.06866
4212,1019.6847
4213,921.61066
4214,703.01483
4215,467.2775
4216,250.2725
4217,38.02894
4218,0.02945645
4219,0.021854788
4220,0.00031673667
4221,0.00031673667
4222,0.00095021
4223,0.0019004167
4224,0.00063347333
4225,0.16121852
4226,0.058596186
4227,0.0025338866
4228,0.0063347234
4229,2.5601747
4230,75.7264
4231,195.45567
4232,268.53116
4233,464.63785
4234,576.2817
4235,472.56183
4236,783.54565
4237,736.67615
4238,504.10867
4239,381.8835
4240,140.85577
4241,38.71856
4242,0.0
4243,0.00031673667
4244,0.00063347165
4245,0.00031673667
4246,0.001266945
4247,0.0015836817
4248,0.03389075
4249,0.026605826
4250,0.011402495
4251,0.00063347333
4252,0.00063347333
4253,2.2288742
4254,102.68097
4255,341.48917
4256,611.537
4257,682.13434
4258,762.62585
4259,1013.2107
4260,872.68036
4261,711.8575
4262,633.6307
4263,494.66534
4264,238.291
4265,23.132507
4266,0.00095021
4267,0.00031673667
4268,0.00095020834
4269,0.0012669467
4270,0.0019004183
4271,0.00095020834
4272,0.00253389
4273,0.0050677815
4274,0.001266945
4275,0.00063347333
4276,0.001266945
4277,3.868935
4278,144.28036
4279,373.929
4280,532.2553
4281,822.1315
4282,946.9583
4283,976.44714
4284,985.697
4285,762.9742
4286,608.7525
4287,382.3905
4288,226.447
4289,20.055754
4290,0.0
4291,0.00031673667
4292,0.00031673667
4293,0.0
4294,0.00063347333
4295,0.0015836817
4296,0.012669441
4297,0.0012669467
4298,0.00063347333
4299,0.00063347333
4300,0.0022171533
4301,4.6991014
4302,151.55042
4303,345.05484
4304,629.78
4305,757.4065
4306,971.027
4307,952.8845
4308,864.652
4309,701.53186
4310,633.2758
4311,368.80884
4312,268.66568
4313,41.242924
4314,0.0
4315,0.0
4316,0.0
4317,0.0
4318,0.00031673667
4319,0.0
4320,0.00095020834
4321,0.00063347333
4322,0.0025338884
4323,0.10927403
4324,0.1374635
4325,2.9291828
4326,109.75612
4327,226.16884
4328,334.246
4329,677.1382
4330,872.6015
4331,1011.3695
4332,716.1585
4333,827.0107
4334,725.90765
4335,398.06635
4336,191.64168
4337,31.970354
4338,0.0
4339,0.0
4340,0.00063347333
4341,0.0
4342,0.0
4343,0.00031673667
4344,0.00031673667
4345,0.0019004183
4346,0.001900415
4347,0.0
4348,0.0019004167
4349,3.902519
4350,147.7711
4351,401.308
4352,645.43634
4353,843.0782
4354,969.5045
4355,1029.78
4356,1006.89966
4357,903.2825
4358,729.7235
4359,502.288
4360,244.67517
4361,34.126534
4362,0.0
4363,0.00031673667
4364,0.0
4365,0.0
4366,0.0
4367,0.0
4368,0.0
4369,0.00063347333
4370,0.002850625
4371,0.001266945
4372,0.00031673667
4373,3.4587636
4374,92.056885
4375,393.70084
4376,560.834
4377,811.00464
4378,907.08484
4379,984.79767
4380,912.32666
4381,632.26184
4382,646.7655
4383,477.99384
4384,180.11543
4385,26.209291
4386,0.0
4387,0.0
4388,0.0
4389,0.0
4390,0.00063347333
4391,0.00063347333
4392,0.001266945
4393,0.0
4394,0.010135558
4395,0.10040531
4396,0.017103747
4397,3.7628248
4398,61.972633
4399,176.9575
4400,301.29016
4401,456.08417
4402,629.6193
4403,887.72284
4404,878.2733
4405,864.9453
4406,700.0552
4407,466.62268
4408,260.8715
4409,38.11766
4410,0.0
4411,0.00063347165
4412,0.00031673667
4413,0.0
4414,0.027556125
4415,0.02312174
4416,0.00031673667
4417,0.10388933
4418,0.09153668
4419,0.004117575
4420,0.00063347165
4421,4.806163
4422,100.432686
4423,180.3065
4424,418.95383
4425,615.0597
4426,1015.30035
4427,1063.9116
4428,1030.7905
4429,924.9545
4430,684.8325
4431,489.2605
4432,241.74966
4433,32.098698
4434,0.0
4435,0.0
4436,0.0
4437,0.0
4438,0.0
4439,0.00031673667
4440,0.0
4441,0.00031673667
4442,0.00095020834
4443,0.0
4444,0.00886862
4445,4.3386526
4446,123.56057
4447,286.55466
4448,671.32166
4449,874.7032
4450,1008.64935
4451,1056.01
4452,1022.8492
4453,912.6848
4454,733.1725
4455,510.3085
4456,244.48183
4457,22.79426
4458,0.0
4459,0.0
4460,0.00031673667
4461,0.0
4462,0.0
4463,0.00031673667
4464,0.0
4465,0.00031673667
4466,0.00095021
4467,0.0
4468,0.00063347333
4469,6.5656366
4470,157.57405
4471,410.16284
4472,661.8252
4473,857.028
4474,986.01434
4475,1035.9517
4476,1006.26715
4477,902.166
4478,680.57434
4479,494.13968
4480,234.9925
4481,30.04561
4482,0.0
4483,0.0
4484,0.0
4485,0.0
4486,0.00031673667
4487,0.0
4488,0.00031673667
4489,0.0
4490,0.0
4491,0.00031673667
4492,0.001266945
4493,6.7537684
4494,162.95955
4495,419.10684
4496,670.40234
4497,868.6975
4498,997.39136
4499,1051.925
4500,1032.3074
4501,925.81714
4502,765.8995
4503,502.8425
4504,231.80417
4505,28.383701
4506,0.0
4507,0.0
4508,0.0
4509,0.0
4510,0.0
4511,0.0
4512,0.0
4513,0.0
4514,0.008868609
4515,0.0015836817
4516,0.0
4517,7.3261085
4518,167.62721
4519,427.79218
4520,678.6345
4521,880.6038
4522,1004.5678
4523,1054.5483
4524,1028.8906
4525,916.4007
4526,732.8715
4527,495.69785
4528,236.2265
4529,29.166977
4530,0.0
4531,0.0
4532,0.0
4533,0.0
4534,0.00031673667
4535,0.0
4536,0.0
4537,0.0
4538,0.0
4539,0.0
4540,0.0012669433
4541,11.747421
4542,186.2196
4543,416.83417
4544,653.9768
4545,850.04315
4546,980.2115
4547,1026.6884
4548,997.85236
4549,886.81116
4550,704.837
4551,469.10318
4552,213.97884
4553,24.670282
4554,0.0
4555,0.0
4556,0.0
4557,0.0
4558,0.0
4559,0.0
4560,0.0
4561,0.00031673667
4562,0.00063347333
4563,0.00095020834
4564,0.001266945
4565,8.429926
4566,150.29073
4567,384.48434
4568,631.72284
4569,821.9772
4570,904.86115
4571,762.54034
4572,484.52634
4573,313.60834
4574,758.31335
4575,366.777
4576,229.50833
4577,27.7515
4578,0.0
4579,0.0
4580,0.0
4581,0.0
4582,0.00031673667
4583,0.00031673667
4584,0.00063347333
4585,0.0025338884
4586,0.00411757
4587,0.0019004183
4588,0.00316736
4589,7.0467577
4590,152.73567
4591,396.41934
4592,645.365
4593,839.9508
4594,963.85565
4595,1013.955
4596,983.1508
4597,881.53815
4598,580.29
4599,400.6515
4600,202.67117
4601,21.78989
4602,0.0
4603,0.0
4604,0.0
4605,0.00031673667
4606,0.00031673667
4607,0.00031673667
4608,0.00063347333
4609,0.0
4610,0.00031673667
4611,0.00158368
4612,0.00063347333
4613,12.627325
4614,168.21825
4615,416.02383
4616,670.37115
4617,866.54816
4618,996.2183
4619,1056.645
4620,1026.2462
4621,909.08264
4622,724.7967
4623,512.9457
4624,223.28816
4625,30.362352
4626,0.0
4627,0.0
4628,0.0
4629,0.0
4630,0.0
4631,0.0
4632,0.00031673667
4633,0.0
4634,0.00095020834
4635,0.11750895
4636,0.05891297
4637,7.639367
4638,121.16624
4639,279.70282
4640,438.08118
4641,761.87085
4642,1033.7426
4643,1072.7433
4644,961.332
4645,960.7338
4646,666.8065
4647,453.48184
4648,296.833
4649,34.931637
4650,0.0
4651,0.0
4652,0.0
4653,0.0
4654,0.0
4655,0.00063347333
4656,0.0
4657,0.00031673667
4658,0.00031673667
4659,0.00031673667
4660,0.20366132
4661,3.0587234
4662,45.811184
4663,225.57642
4664,493.822
4665,878.591
4666,1029.8899
4667,1075.6833
4668,1039.4083
4669,929.9318
4670,747.6587
4671,511.60165
4672,248.95284
4673,32.76447
4674,0.0
4675,0.0
4676,0.0
4677,0.0
4678,0.0
4679,0.0
4680,0.0
4681,0.0
4682,0.00031673667
4683,0.0019004183
4684,0.00031673667
4685,8.483783
4686,80.61221
4687,247.25383
4688,607.2795
4689,880.5552
4690,1023.8252
4691,1071.7
4692,1026.2535
4693,908.199
4694,731.372
4695,507.9815
4696,229.05333
4697,33.91134
4698,0.0
4699,0.0
4700,0.0
4701,0.0
4702,0.0
4703,0.0
4704,0.0
4705,0.0
4706,0.00031673667
4707,0.0
4708,0.00031673667
4709,8.474288
4710,186.00113
4711,354.59467
4712,538.36835
4713,901.61365
4714,1019.9112
4715,1068.1167
4716,1034.6083
4717,925.98566
4718,744.582
4719,503.70435
4720,236.39433
4721,28.45179
4722,0.0
4723,0.0
4724,0.0
4725,0.0
4726,0.0
4727,0.0
4728,0.0
4729,0.00031673667
4730,0.00031673667
4731,0.00031673667
4732,0.0022171533
4733,14.409292
4734,200.82367
4735,420.878
4736,662.73535
4737,904.6225
4738,1027.0736
4739,1071.7234
4740,1036.835
4741,924.7595
4742,744.02966
4743,509.76782
4744,240.9525
4745,31.523829
4746,0.0
4747,0.0
4748,0.0
4749,0.0
4750,0.0
4751,0.0
4752,0.0
4753,0.00031673667
4754,0.0
4755,0.00031673667
4756,0.0
4757,15.101047
4758,206.79417
4759,454.2895
4760,717.51483
4761,904.6815
4762,1030.5209
4763,1076.3284
4764,1042.91
4765,935.9897
4766,752.2365
4767,513.10583
4768,251.42233
4769,34.094215
4770,0.0
4771,0.0
4772,0.0
4773,0.0
4774,0.0
4775,0.0
4776,0.0
4777,0.0
4778,0.0
4779,0.0
4780,0.0
4781,13.554086
4782,134.18985
4783,405.2195
4784,701.3525
4785,858.28564
4786,1017.4372
4787,1051.4567
4788,964.4087
4789,803.14386
4790,778.72235
4791,517.839
4792,221.5125
4793,27.42872
4794,0.0
4795,0.0
4796,0.0
4797,0.0
4798,0.0
4799,0.0
4800,0.031673674
4801,0.0
4802,0.0
4803,0.0
4804,0.0
4805,14.650325
4806,195.0947
4807,444.5725
4808,687.9583
4809,886.4667
4810,997.63715
4811,1055.96
4812,1029.0802
4813,911.7965
4814,732.1175
4815,489.21634
4816,245.68117
4817,32.410408
4818,0.0
4819,0.00031673667
4820,0.0
4821,0.00063347333
4822,0.0012669433
4823,0.016787022
4824,0.019954361
4825,0.0269226
4826,0.03484097
4827,0.0544787
4828,0.0481439
4829,19.101418
4830,108.56748
4831,185.13383
4832,567.9055
4833,808.63367
4834,1012.01965
4835,1017.6012
4836,898.8363
4837,886.9247
4838,634.3995
4839,390.743
4840,130.87376
4841,14.993354
4842,0.0
4843,0.0
4844,0.0
4845,0.00031673667
4846,0.00063347333
4847,0.0031673617
4848,0.010135554
4849,0.0069681965
4850,0.00031673667
4851,0.025338886
4852,0.0041175685
4853,13.249714
4854,194.32315
4855,457.70435
4856,676.8015
4857,843.001
4858,1042.0469
4859,1076.7378
4860,940.37134
4861,826.34064
4862,561.9717
4863,456.92682
4864,208.6343
4865,14.967366
4866,0.0
4867,0.0
4868,0.0
4869,0.00031673667
4870,0.00063347333
4871,0.009502085
4872,0.0538451
4873,0.0481439
4874,0.0063347286
4875,0.030406684
4876,0.0367414
4877,11.690736
4878,110.85265
4879,312.53534
4880,385.51132
4881,533.3852
4882,972.9007
4883,1051.15
4884,1022.1773
4885,912.64185
4886,716.567
4887,456.242
4888,219.0877
4889,18.811605
4890,0.0038008282
4891,0.00253389
4892,0.0015836817
4893,0.00158368
4894,0.0069681983
4895,0.021538064
4896,0.09375395
4897,0.05226145
4898,0.0500443
4899,0.08361831
4900,0.047510415
4901,17.20289
4902,207.279
4903,450.316
4904,600.3835
4905,735.3698
4906,825.7895
4907,795.0048
4908,813.5232
4909,658.40314
4910,594.10815
4911,247.09383
4912,58.339684
4913,22.228878
4914,0.011402502
4915,0.008551875
4916,0.0022171533
4917,0.04751042
4918,0.101988934
4919,0.035791162
4920,0.022805
4921,0.0063347183
4922,0.018053943
4923,0.039275214
4924,0.0595464
4925,12.548778
4926,120.02845
4927,429.25983
4928,559.3685
4929,874.48486
4930,873.33466
4931,960.5392
4932,836.5498
4933,845.40686
4934,766.1265
4935,515.72534
4936,240.397
4937,37.881638
4938,0.0
4939,0.0
4940,0.0
4941,0.00063347333
4942,0.0019004167
4943,0.010769041
4944,0.03642465
4945,0.09438755
4946,0.061130133
4947,0.082034655
4948,0.0475105
4949,12.086658
4950,161.5583
4951,436.68317
4952,525.81866
4953,855.8493
4954,945.3303
4955,961.61633
4956,1030.4576
4957,911.8905
4958,757.90216
4959,498.08334
4960,245.34134
4961,31.508953
4962,0.0
4963,0.0
4964,0.0015836817
4965,0.0012669467
4966,0.00158368
4967,0.0047510434
4968,0.017103741
4969,0.014886585
4970,0.0025338884
4971,0.10895733
4972,0.1685035
4973,12.636186
4974,110.20458
4975,261.46417
4976,454.9225
4977,904.3623
4978,831.01465
4979,700.6765
4980,682.654
4981,516.26385
4982,377.1535
4983,221.09222
4984,102.488
4985,10.963839
4986,0.024388684
4987,0.022805
4988,0.024388684
4989,0.023438483
4990,0.007284945
4991,0.012986192
4992,0.0022171517
4993,0.0031673617
4994,0.0038008334
4995,0.0031673633
4996,0.00095020834
4997,23.341894
4998,223.578
4999,483.421
5000,729.47784
5001,902.87415
5002,1027.8988
5003,993.917
5004,1027.8347
5005,864.84515
5006,712.9272
5007,480.73132
5008,246.49095
5009,29.789703
5010,0.00031673667
5011,0.0
5012,0.00031673667
5013,0.00031673667
5014,0.00063347333
5015,0.012669449
5016,0.04402636
5017,0.038008295
5018,0.060496658
5019,0.15931833
5020,0.128595
5021,10.304698
5022,141.95647
5023,324.46982
5024,588.72833
5025,652.604
5026,515.2942
5027,977.9165
5028,768.7402
5029,743.723
5030,505.08566
5031,437.484
5032,209.2525
5033,35.702797
5034,0.0
5035,0.0
5036,0.0
5037,0.0
5038,0.00031673667
5039,0.0
5040,0.00031673667
5041,0.0076016616
5042,0.08361845
5043,0.028823003
5044,0.142848
5045,11.815229
5046,109.03725
5047,279.66785
5048,679.057
5049,909.0257
5050,1009.8308
5051,994.1175
5052,982.2733
5053,904.1035
5054,666.1065
5055,438.34567
5056,210.715
5057,25.697784
5058,0.00031673667
5059,0.0
5060,0.0
5061,0.0
5062,0.00031673667
5063,0.00031673667
5064,0.00095020834
5065,0.0034840982
5066,0.06904844
5067,0.00253389
5068,0.00095021
5069,12.711572
5070,155.20007
5071,321.763
5072,606.18365
5073,730.038
5074,982.39136
5075,1066.5597
5076,1019.0025
5077,917.957
5078,751.84314
5079,476.93634
5080,232.41467
5081,26.709106
5082,0.0
5083,0.0
5084,0.0
5085,0.00063347333
5086,0.00031673667
5087,0.0
5088,0.00031673667
5089,0.00063347333
5090,0.0028506233
5091,0.006334713
5092,0.010769018
5093,30.328424
5094,204.06284
5095,482.20633
5096,725.48785
5097,918.28485
5098,1045.1383
5099,1156.4717
5100,937.53815
5101,757.428
5102,530.87085
5103,504.03116
5104,185.73738
5105,9.530906
5106,0.0
5107,0.0
5108,0.00063347165
5109,0.00411757
5110,0.003484095
5111,0.00031673667
5112,0.00095021
5113,0.0
5114,0.00031673667
5115,0.0019004167
5116,0.00031673667
5117,32.803432
5118,235.91612
5119,408.16483
5120,555.36334
5121,610.989
5122,912.9087
5123,956.51166
5124,892.0595
5125,741.21765
5126,567.519
5127,429.8375
5128,130.1156
5129,10.668633
5130,0.0019004167
5131,0.023438474
5132,0.0028506266
5133,0.019320896
5134,0.01076903
5135,0.022488264
5136,0.0019004183
5137,0.00760166
5138,0.00253389
5139,0.04339285
5140,0.066197835
5141,4.7561097
5142,144.29446
5143,200.6805
5144,312.1345
5145,364.98468
5146,589.92865
5147,762.25714
5148,579.44366
5149,306.8105
5150,594.10815
5151,43.5582
5152,16.484556
5153,2.2298238
5154,0.02597237
5155,0.030089917
5156,0.055428818
5157,0.0658811
5158,0.06999868
5159,0.070948884
5160,0.08456855
5161,0.046876933
5162,0.021854782
5163,0.024388695
5164,0.0076016583
5165,16.09624
